"siren","siret","code_greffe","nom_greffe","numero_gestion","id_etablissement","status","origin","file_timestamp","date_greffe","libelle_evt","type","siege_pm","rcs_registre","adresse_ligne1","adresse_ligne2","adresse_ligne3","adress_new","adresse_new_clean_reg","possibilite","insee","digit_inpi","list_digit_inpi","len_digit_address_inpi","code_postal","ville","ncc","code_commune","pays","domiciliataire_nom","domiciliataire_siren","count_initial_inpi","domiciliataire_greffe","domiciliataire_complement","siege_domicile_representant","nom_commercial","enseigne","activite_ambulante","activite_saisonniere","activite_non_sedentaire","date_debut_activite","activite","origine_fonds","origine_fonds_info","type_exploitation","csv_source","index","origin_test","count_initial_insee","count_siren_siret","test_address_libelle","test_address_complement","test_join_address","test_date","test_1","test_siege","test_voie","test_numero","count_duplicates_final","count_duplicates_","test"
"811663459","81166345900014","1303","Marseille","2015D00647","1","","Initial","2015-06-17 00:00:00.000","2015-06-17 00:00:00.000","Etablissement ouvert","SIE","","","58 Traverse Nicolas","","","58 TRAVERSE NICOLAS  ","NICOLAS$"," TRAVERSE","TRA","58","","1","13007","Marseille","MARSEILLE","13207","FRANCE","","","2","","","","","","","","","","","","","","1303_S1_20170504_8_ets.csv","8027209","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811663459","81166345900014","1303","Marseille","2015D00647","2","","Initial","2015-06-17 00:00:00.000","2015-06-17 00:00:00.000","Etablissement ouvert","PRI","","","58 Traverse Nicolas","","","58 TRAVERSE NICOLAS  ","NICOLAS$"," TRAVERSE","TRA","58","","1","13007","Marseille","MARSEILLE","13207","FRANCE","","","2","","","","","","non","non","","2015-05-20","L'acquisition par tous moyens, la gestion, l'administration, la vente de tous biens et droits immobiliers, la mise à disposition gratuite au profit de ses associés de tous biens ou droits immobiliers. ","Création","","Exploitation directe","1303_S1_20170504_8_ets.csv","8027210","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811663483","81166348300014","7501","Paris","2015B11150","1","","Initial","2015-05-28 00:00:00.000","2015-05-28 00:00:00.000","Etablissement ouvert","SIE","","","3 rue Eugène Varlin","","","3 RUE EUGENE VARLIN  ","EUGENE$|VARLIN$"," RUE","RUE","3","","1","75010","Paris","PARIS","75110","France","","","2","","","","","","non","non","","2015-05-26","Holding","Création","","Exploitation directe","7501_S1_20170504_8_ets.csv","8027211","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811663483","81166348300014","7501","Paris","2015B11150","2","","Initial","2015-05-28 00:00:00.000","2015-05-28 00:00:00.000","Etablissement ouvert","PRI","","","3 rue Eugène Varlin","","","3 RUE EUGENE VARLIN  ","EUGENE$|VARLIN$"," RUE","RUE","3","","1","75010","Paris","PARIS","75110","France","","","2","","","","","","non","non","","2015-05-26","Holding","Création","","Exploitation directe","7501_S1_20170504_8_ets.csv","8027212","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811663491","81166349100017","3802","Vienne","2015B00569","1","","Initial","2017-02-28 00:00:00.000","2017-02-28 00:00:00.000","Etablissement ouvert","SIE","","","","169 Impasse du Moulin à Vent",""," 169 IMPASSE DU MOULIN A VENT ","MOULIN$|VENT$"," IMPASSE","IMP","169","","1","38460","Annoisin-Chatelans","ANNOISIN CHATELANS","38010","France","","","2","","","","","","","","","","","","","","3802_S1_20170504_8_ets.csv","8027213","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811663491","81166349100017","3802","Vienne","2015B00569","2","","Initial","2017-02-28 00:00:00.000","2017-02-28 00:00:00.000","Etablissement ouvert","PRI","","","","169 Impasse du Moulin à Vent",""," 169 IMPASSE DU MOULIN A VENT ","MOULIN$|VENT$"," IMPASSE","IMP","169","","1","38460","Annoisin-Chatelans","ANNOISIN CHATELANS","38010","France","","","2","","","","","","non","non","","2015-06-01","Bureau études techniques.","Création","","Exploitation directe","3802_S1_20170504_8_ets.csv","8027214","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811663533","81166353300016","2801","Chartres","2015B00445","2","","Initial","2017-04-19 00:00:00.000","2017-04-19 00:00:00.000","Etablissement ouvert","SEP","","","","8 rue Ampère",""," 8 RUE AMPERE ","AMPERE$"," RUE","RUE","8","","1","28000","Chartres","CHARTRES","28085","FRANCE","","","1","","","","","","non","non","","2015-04-01","Signalétique agencement décoration","Création","","Exploitation directe","2801_S1_20170504_8_ets.csv","8027215","test_1_no_duplication","1","1.0","True","False","False","True","","True","True","True","1","1",""
"811663558","81166355800013","9301","Bobigny","2015B04250","1","","Initial","2016-07-13 00:00:00.000","2016-07-13 00:00:00.000","Etablissement ouvert","SIE","","","13-15 Avenue Marcel Dassault","","","13 15 AVENUE MARCEL DASSAULT  ","MARCEL$|DASSAULT$"," AVENUE","AV","13","['13', '15']","2","93370","Montfermeil","MONTFERMEIL","93047","FRANCE","","","2","","","","","","","","","","","","","","9301_S1_20170504_8_ets.csv","8027216","test_1_no_duplication","2","2.0","True","False","False","True","","False","True","True","1","1",""
"811663558","81166355800013","9301","Bobigny","2015B04250","2","","Initial","2016-07-13 00:00:00.000","2016-07-13 00:00:00.000","Etablissement ouvert","PRI","","","13-15 Avenue Marcel Dassault","","","13 15 AVENUE MARCEL DASSAULT  ","MARCEL$|DASSAULT$"," AVENUE","AV","13","['13', '15']","2","93370","Montfermeil","MONTFERMEIL","93047","FRANCE","","","2","","","","","","non","non","","2015-05-22","Tous travaux de bâtiment, couverture, pose de panneaux solaires photovoltaïques, éolienne, chauffe-eau à énergie solaire, pompe à chaleur. Tous travaux d'installation d'équipements thermiques et de climatisation, ou se rapprochant au chauffage, à la climatisation, à la plomberie, à l'électricité, à l'isolation thermique et à la couverture (pompes à chaleurs). Serrurerie, menuiserie, ravalement, isolation, maçonnerie, électricité, plomberie, chauffage, climatisation, plaquiste, revêtement de sol, conception, travaux d'étanchification.","Création","","Exploitation directe","9301_S1_20170504_8_ets.csv","8027217","test_1_no_duplication","2","2.0","True","False","False","True","","False","True","True","1","1",""
"811663590","81166359000024","2501","Besançon","2015B00340","1","","Initial","2017-01-17 00:00:00.000","2017-01-17 00:00:00.000","Etablissement ouvert","SEP","","","","69 rue de Dole",""," 69 RUE DE DOLE ","DOLE$"," RUE","RUE","69","","1","25000","Besançon","BESANCON","25056","FRANCE","","","1","","","","","","non","non","","2015-06-01","boulangerie patisserie","Apport"," - récédent propriétaire exploitan - ENRIOT  - Jean, Noë","Exploitation directe","2501_S1_20170504_8_ets.csv","8027218","test_1_no_duplication","2","1.0","True","False","False","True","","True","True","True","1","1",""
"811663624","81166362400013","4101","Blois","2015B00304","1","","Initial","2015-06-09 00:00:00.000","2015-06-09 00:00:00.000","Etablissement ouvert","SEP","","","","8 rue Claude Bernard",""," 8 RUE CLAUDE BERNARD ","CLAUDE$|BERNARD$"," RUE","RUE","8","","1","41000","Blois","BLOIS","41018","FRANCE","","","1","","","","","","non","non","","2015-04-22","Opérations d'inventaire","Création","","Exploitation directe","4101_S1_20170504_8_ets.csv","8027219","test_1_no_duplication","1","1.0","True","False","False","True","","True","True","True","1","1",""
"811663640","81166364000019","7901","Niort","2015B00242","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SIE","","","3 Rue Mazagran","","","3 RUE MAZAGRAN  ","MAZAGRAN$"," RUE","RUE","3","","1","79000","Niort","NIORT","79191","FRANCE","","","2","","","","","","","","","","","","","","7901_S1_20170504_8_ets.csv","8027220","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811663640","81166364000019","7901","Niort","2015B00242","2","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","PRI","","","3 Rue Mazagran","","","3 RUE MAZAGRAN  ","MAZAGRAN$"," RUE","RUE","3","","1","79000","Niort","NIORT","79191","FRANCE","","","2","","","","","","non","non","","2015-05-27","HOLDING, la prise de participation ou d'intérêts dans toutes sociétés et entreprises commerciales, industrielles, financières et immobilières ; l'aide à la gestion et à la réalisation de prestations de services pour les entreprises dans lesquelles elle aura des participations ou pour celles qui feront appel à ses services","Création","","Exploitation directe","7901_S1_20170504_8_ets.csv","8027221","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811663657","81166365700013","8401","Avignon","2015D00377","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SEP","","","","472 chemin DE LA TOUR DE SABRAN",""," 472 CHEMIN DE LA TOUR DE SABRAN ","TOUR$|SABRAN$"," CHEMIN","CHE","472","","1","84440","Robion","ROBION","84099","FRANCE","","","1","","","","","","non","non","","2015-05-15","Mise en valeur d'une exploitation agricole","Création","","Exploitation directe","8401_S1_20170504_8_ets.csv","8027222","test_1_no_duplication","1","1.0","True","False","False","True","","True","True","True","1","1",""
"811663681","81166368100013","8101","Albi","2015A00147","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","PRI","","","","13 Grand rue",""," 13 GRAND RUE ","GRAND$"," RUE","RUE","13","","1","81250","Alban","ALBAN","81003","FRANCE","","","1","","","","","","non","non","","2015-06-01","Création, entretien espaces verts et jardins.","Création","","Exploitation personnelle","8101_S1_20170504_8_ets.csv","8027223","test_1_no_duplication","1","1.0","False","False","False","True","","False","False","True","1","1",""
"811663707","81166370700016","7801","Evry","2015A00513","2","","Initial","2015-06-09 00:00:00.000","2015-06-09 00:00:00.000","Etablissement ouvert","PRI","","","30 Rue de l'Orge","","","30 RUE DE L ORGE  ","ORGE$"," RUE","RUE","30","","1","91000","Évry","EVRY","91228","FRANCE","","","1","","","","FRIOUI MOHAMED - AZIZ","","non","non","","2015-06-01","Vente de véhicules et prestations de services annexes non réglementées.","Création","","Exploitation directe","7801_S1_20170504_8_ets.csv","8027224","test_1_no_duplication","1","1.0","True","False","False","True","","False","True","True","1","1",""
"811663723","81166372300013","1601","Angoulème","2015D00180","1","","Initial","2015-06-05 00:00:00.000","2015-06-05 00:00:00.000","Etablissement ouvert","SEP","","","","82 avenue Victor Hugo",""," 82 AVENUE VICTOR HUGO ","VICTOR$|HUGO$"," AVENUE","AV","82","","1","16100","Cognac","COGNAC","16102","FRANCE","","","1","","","","","","non","non","","2015-04-22","Acquisition par voie d'achat ou d'apport de tous biens mobiliers ou immobiliers, en pleine propriété, nue-propriété ou en usufruit, la propriété, la mise en valeur, la transformation, la construction, l'aménagement, l'administration et la gestion du patrimoine social, la location, la conclusion de baux ou de toutes conventions d'occupation à titre gratuit ou onéreux et la vente de tous biens et droits immobiliers,","Création","","Exploitation directe","1601_S1_20170504_8_ets.csv","8027225","test_1_no_duplication","1","1.0","True","False","False","True","","True","True","True","1","1",""
"811663749","81166374900018","6001","Beauvais","2015B00287","1","","Initial","2016-04-14 00:00:00.000","2016-04-14 00:00:00.000","Etablissement ouvert","SEP","","","42 rue Louis Prache","","","42 RUE LOUIS PRACHE  ","LOUIS$|PRACHE$"," RUE","RUE","42","","1","60000","Beauvais","BEAUVAIS","60057","France","","","2","","","","LA CASA ITALIENNE","","non","non","","2015-06-11","L'exploitation de tout fonds de restauration brasserie vente à emporter ou livraison traiteur et toutes les activités ayant un lien direct et indirect avec l'objet social susvisé.","Création","","Exploitation directe","6001_S1_20170504_8_ets.csv","8027226","test_1_no_duplication","2","1.0","True","False","False","True","","True","True","True","1","1",""
"811663749","81166374900026","202","Saint-Quentin","2016B00170","1","","Initial","2016-04-12 00:00:00.000","2016-04-12 00:00:00.000","Etablissement ouvert","SEC","France","Beauvais","59 rue de Mauregny","","","59 RUE DE MAUREGNY  ","MAUREGNY$"," RUE","RUE","59","","1","02840","Coucy les Eppes","COUCY LES EPPES","02218","France","","","2","","","","LE 287","287","non","non","","2016-02-05","Bar, restaurant, événementiel.","Création","","Exploitation directe","0202_S1_20170504_8_ets.csv","8027227","test_1_no_duplication","2","1.0","True","False","False","True","","False","True","True","1","1",""
"811663756","81166375600013","7301","Chambery","2015B00634","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SIE","","","42 Avenue du Petit Port","","","42 AVENUE DU PETIT PORT  ","PETIT$|PORT$"," AVENUE","AV","42","","1","73100","Aix-les-Bains","AIX LES BAINS","73008","FRANCE","","","3","","","","","","","","","","","","","","7301_S1_20170504_8_ets.csv","8027228","test_1_no_duplication","1","3.0","True","False","False","True","","True","True","True","1","1",""
"811663756","81166375600013","7301","Chambery","2015B00634","2","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","PRI","","","42 Avenue du Petit Port","","","42 AVENUE DU PETIT PORT  ","PETIT$|PORT$"," AVENUE","AV","42","","1","73100","Aix-les-Bains","AIX LES BAINS","73008","FRANCE","","","3","","","","METAL CORPORATION ","","non","non","","2015-05-27","Commerce de métaux.","Création","","Exploitation directe","7301_S1_20170504_8_ets.csv","8027229","test_1_no_duplication","1","3.0","True","False","False","True","","False","True","True","1","1",""
"811663756","81166375600013","7301","Chambery","2015B00634","2","","EVT","2019-04-04 00:00:00.000","2019-04-05 09:26:15.000","Modifications relatives à un établissement","PRI","","","42 Avenue du Petit Port","","","42 AVENUE DU PETIT PORT  ","PETIT$|PORT$"," AVENUE","AV","42","","1","73100","Aix-les-Bains","AIX LES BAINS","73008","FRANCE","","","3","","","","METAL CORPORATION ","","non","non","","2015-05-27","Commerce de métaux.","Création","","Divers","7301_961_20190405_092615_9_ets_nouveau_modifie_EVT.csv","8027230","test_1_no_duplication","1","3.0","True","False","False","True","","False","True","True","1","1",""
"811663806","81166380600016","9401","Créteil","2015D00693","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SIE","","","314 Rue du Professeur Paul Milliez","","","314 RUE DU PROFESSEUR PAUL MILLIEZ  ","PROFESSEUR$|PAUL$|MILLIEZ$"," RUE","RUE","314","","1","94500","Champigny-sur-Marne","CHAMPIGNY SUR MARNE","94017","FRANCE","","","2","","","","","","","","","","","","","","9401_S1_20170504_8_ets.csv","8027231","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811663806","81166380600016","9401","Créteil","2015D00693","2","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","PRI","","","314 Rue du Professeur Paul Milliez","","","314 RUE DU PROFESSEUR PAUL MILLIEZ  ","PROFESSEUR$|PAUL$|MILLIEZ$"," RUE","RUE","314","","1","94500","Champigny-sur-Marne","CHAMPIGNY SUR MARNE","94017","FRANCE","","","2","","","","","","non","non","","2015-05-18","La propriété par voie d'acquisition, d'échange, d'apport ou autrement, de tous biens et droits immobiliers, la construction, l'aménagement, l'administration et l'exploitation par bail, la mise en location ou autrement de tous biens immobiliers.","Création","","","9401_S1_20170504_8_ets.csv","8027232","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811663848","81166384800018","3501","Rennes","2015D00592","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SIE","","","24 Rue Gabriel Faure","","","24 RUE GABRIEL FAURE  ","GABRIEL$|FAURE$"," RUE","RUE","24","","1","35000","Rennes","RENNES","35238","FRANCE","","","2","","","","","","","","","","","","","","3501_S1_20170504_8_ets.csv","8027233","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811663848","81166384800018","3501","Rennes","2015D00592","2","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","PRI","","","24 Rue Gabriel Faure","","","24 RUE GABRIEL FAURE  ","GABRIEL$|FAURE$"," RUE","RUE","24","","1","35000","Rennes","RENNES","35238","FRANCE","","","2","","","","","","non","non","","2015-05-28","acquisition, gestion, location, administration de biens et droits immobiliers, souscription d'emprunts pour le financement des acquisitions , constitution de toutes sûretés sur les actifs","Création","","Non exploitant","3501_S1_20170504_8_ets.csv","8027234","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811663897","81166389700015","4502","Orléans","2015D00286","1","","Initial","2015-05-29 00:00:00.000","2015-05-29 00:00:00.000","Etablissement ouvert","SEP","","","La Martinière","","","LA MARTINIERE  ","MARTINIERE$","","","","","0","45260","Montereau","MONTEREAU","45213","France","","","1","","","","","","non","non","","2015-05-13","Acquisition par voie d'achat ou d'apport, propriété, mise en valeur, transformation, construction, aménagement, administration, location et vente de tous biens et droits immobiliers.","Création","","Exploitation directe","4502_S1_20170504_8_ets.csv","8027235","test_1_no_duplication","1","","False","True","False","True","","True","False","False","1","1",""
"811663905","81166390500016","9201","Nanterre","2015B04110","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SIE","","","31 Avenue Charles de Gaulle","","","31 AVENUE CHARLES DE GAULLE  ","CHARLES$|GAULLE$"," AVENUE","AV","31","","1","92200","Neuilly-sur-Seine","NEUILLY SUR SEINE","92051","FRANCE","","","2","","","","","","","","","","","","","","9201_S1_20170504_8_ets.csv","8027236","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811663905","81166390500016","9201","Nanterre","2015B04110","2","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","PRI","","","31 Avenue Charles de Gaulle","","","31 AVENUE CHARLES DE GAULLE  ","CHARLES$|GAULLE$"," AVENUE","AV","31","","1","92200","Neuilly-sur-Seine","NEUILLY SUR SEINE","92051","FRANCE","","","2","","","","","","non","non","","2015-04-01","La conduite d'une activité d'ingenieurie immobilière - financière et de conseil en France et à l'étranger. La conduite d'une activité de marchand de biens.","Création","","Exploitation directe","9201_S1_20170504_8_ets.csv","8027237","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811663939","81166393900015","5002","Coutances","2015B00230","1","","Initial","2017-03-27 00:00:00.000","2017-03-27 00:00:00.000","Etablissement ouvert","SEP","","","","La Commune Barreville","Mobecq"," LA COMMUNE BARREVILLE MOBECQ","COMMUNE$|BARREVILLE$|MOBECQ$","","","","","0","50250","Haye (la)","HAYE","50236","FRANCE","","","1","","","","","","non","non","","2015-05-05","Maçonnerie, menuiserie, pose de cloisons ou de plaques de plâtre, isolation intérieure et extérieure, peinture, enduit.","Création","","Exploitation directe","5002_S1_20170504_8_ets.csv","8027238","test_2_no_duplication","2","1.0","False","False","False","True","","False","False","False","1","1",""
"811663954","81166395400014","6303","Clermont-Ferrand","2015D00285","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SEP","","","","la Rignas",""," LA RIGNAS ","RIGNAS$","","","","","0","63120","Sainte-Agathe","SAINTE AGATHE","63310","FRANCE","","","1","","","","","","non","non","","2015-05-28","L'acquisition la gestion la cession la location de tous ensembles immobiliers, l'affectation desdits immeubles en garantie de tout emprunt souscrit par la société","Création","","Exploitation directe","6303_S1_20170504_8_ets.csv","8027239","test_1_no_duplication","1","","True","False","False","True","","True","False","False","1","1",""
"811663970","81166397000010","2702","Evreux","2015D00199","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SIE","","","26 B Rue de la Croix Verte","","","26 B RUE DE LA CROIX VERTE  ","CROIX$|VERTE$"," RUE","RUE","26","","1","27320","Marcilly-la-Campagne","MARCILLY LA CAMPAGNE","27390","FRANCE","","","2","","","","","","","","","","","","","","2702_S1_20170504_8_ets.csv","8027240","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811663970","81166397000010","2702","Evreux","2015D00199","2","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","PRI","","","26 B Rue de la Croix Verte","","","26 B RUE DE LA CROIX VERTE  ","CROIX$|VERTE$"," RUE","RUE","26","","1","27320","Marcilly-la-Campagne","MARCILLY LA CAMPAGNE","27390","FRANCE","","","2","","","","","","non","non","","2015-05-01","Location logements.","Divers"," -  - ","Non exploitant","2702_S1_20170504_8_ets.csv","8027241","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811663996","81166399600015","3501","Rennes","2015D00593","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SIE","","","4 Rue Charles Nungesser","","","4 RUE CHARLES NUNGESSER  ","CHARLES$|NUNGESSER$"," RUE","RUE","4","","1","35131","Chartres-de-Bretagne","CHARTRES DE BRETAGNE","35066","FRANCE","","","2","","","","","","","","","","","","","","3501_S1_20170504_8_ets.csv","8027242","test_1_no_duplication","1","2.0","True","False","False","True","","True","True","True","1","1",""
"811663996","81166399600015","3501","Rennes","2015D00593","2","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","PRI","","","4 Rue Charles Nungesser","","","4 RUE CHARLES NUNGESSER  ","CHARLES$|NUNGESSER$"," RUE","RUE","4","","1","35131","Chartres-de-Bretagne","CHARTRES DE BRETAGNE","35066","FRANCE","","","2","","","","","","non","non","","2014-11-19","La détention de participations dans d'autres sociétés, l'acquisition, l'administration et la gestion par location ou autrement de tous immeubles et biens immobiliers ","Création","","Non exploitant","3501_S1_20170504_8_ets.csv","8027243","test_1_no_duplication","1","2.0","True","False","False","True","","False","True","True","1","1",""
"811664002","81166400200011","9401","Créteil","2015A00441","2","","Partiel","2019-05-06 00:00:00.000","2019-02-26 00:00:00.000","Etablissement ouvert","PRI","","","11 Rue du Val d'Osne","","ST MAURICE","11 RUE DU VAL D OSNE  ST MAURICE","VAL$|OSNE$|ST$|MAURICE$"," RUE","RUE","11","","1","94410","Saint-Maurice","SAINT MAURICE","94069","FRANCE","","","3","","","","SMAL & CO","","non","non","","2015-06-01","Commerce de gros de matériels et de tout produit non alimentaire.","Création","","Exploitation directe","9401_S3_20190506_8_ets.csv","8027244","test_1_no_duplication","2","1.0","True","False","False","True","","False","True","True","1","1",""
"811664002","81166400200029","9201","Nanterre","2019A00503","2","","NEW","2019-02-26 09:24:55.000","2019-02-25 00:00:00.000","Etablissement ouvert","PRI","","","10 Rue de la Paix","","","10 RUE DE LA PAIX  ","PAIX$"," RUE","RUE","10","","1","92270","Bois-Colombes","BOIS COLOMBES","92009","FRANCE","","","3","","","","SMAL &amp; CO","","non","non","","2015-06-01","Commerce de gros de matériels et de tout produit non alimentaire.","Création","","Exploitation directe","9201_1407_20190226_092455_8_ets.csv","8027245","test_1_no_duplication","2","2.0","True","False","False","True","","False","True","True","1","1",""
"811664002","81166400200029","9201","Nanterre","2019A00503","2","","NEW","2019-03-05 09:29:35.000","2019-02-25 00:00:00.000","Etablissement ouvert","PRI","","","10 Rue de la Paix","","","10 RUE DE LA PAIX  ","PAIX$"," RUE","RUE","10","","1","92270","Bois-Colombes","BOIS COLOMBES","92009","FRANCE","","","3","","","","SMAL &amp; CO","","non","non","","2015-06-01","Commerce de gros de matériels et de tout produit non alimentaire.","Création","","Exploitation directe","9201_1422_20190305_092935_8_ets.csv","8027246","test_1_no_duplication","2","2.0","True","False","False","True","","False","True","True","1","1",""
"811664028","81166402800016","7803","Versailles","2015B02360","1","","Initial","2015-06-01 00:00:00.000","2015-06-01 00:00:00.000","Etablissement ouvert","SIE","","","46  TER AVE Gabriel Péri","","","46  TER AVE GABRIEL PERI  ","TER$|AVE$|GABRIEL$|PERI$","","","46","","1","78360","Montesson","MONTESSON","78418","FRANCE","","","2","","","","","","","","","","","","","","7803_S1_20170504_8_ets.csv","8027247","test_1_no_duplication","1","2.0","True","False","False","True","","True","False","True","1","1",""
"811664028","81166402800016","7803","Versailles","2015B02360","2","","Initial","2015-06-01 00:00:00.000","2015-06-01 00:00:00.000","Etablissement ouvert","PRI","","","46  TER AVE Gabriel Péri","","","46  TER AVE GABRIEL PERI  ","TER$|AVE$|GABRIEL$|PERI$","","","46","","1","78360","Montesson","MONTESSON","78418","FRANCE","","","2","","","","","","non","non","","2015-06-01","Commercialisation maintenance réparation de véhicules","Création","","Exploitation directe","7803_S1_20170504_8_ets.csv","8027248","test_1_no_duplication","1","2.0","True","False","False","True","","False","False","True","1","1",""
"811664044","81166404400013","3405","Montpellier","2015B01662","1","","Initial","2017-04-20 00:00:00.000","2017-04-20 00:00:00.000","Etablissement ouvert","SEP","","","","38 Quai de Bosc",""," 38 QUAI DE BOSC ","BOSC$"," QUAI","QUAI","38","","1","34200","Sète","SETE","34301","FRANCE","","","1","","","","","","non","non","","2015-05-15","Boucherie, charcuterie, achat vente fruits et légumes, superette alimentaire, pizzéria","Création","","Exploitation directe","3405_S1_20170504_8_ets.csv","8027249","test_1_no_duplication","1","1.0","True","False","False","True","","True","True","True","1","1",""
"811664085","81166408500016","2702","Evreux","2015B00441","1","","Initial","2017-03-16 00:00:00.000","2017-03-16 00:00:00.000","Etablissement ouvert","SIE","","","264 Rue Jean Monnet","","","264 RUE JEAN MONNET  ","JEAN$|MONNET$"," RUE","RUE","264","","1","27000","Évreux","EVREUX","27229","FRANCE","","","2","","","","","","","","","","","","","","2702_S1_20170504_8_ets.csv","8027250","test_1_no_duplication","2","2.0","True","False","False","True","","True","True","True","1","1",""
"811664085","81166408500016","2702","Evreux","2015B00441","2","","Initial","2017-03-16 00:00:00.000","2017-03-16 00:00:00.000","Etablissement ouvert","PRI","","","264 Rue Jean Monnet","","","264 RUE JEAN MONNET  ","JEAN$|MONNET$"," RUE","RUE","264","","1","27000","Évreux","EVREUX","27229","FRANCE","","","2","","","","MY PHONE CENTER","","non","non","","2015-06-02","Travaux d'installation d'équipements thermiques et de climatisation, vente et autres activités de télécommunications","Création","","Exploitation directe","2702_S1_20170504_8_ets.csv","8027251","test_1_no_duplication","2","2.0","True","False","False","True","","False","True","True","1","1",""
"811664093","81166409300010","3405","Montpellier","2015B01663","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SEP","","","","19 Passage Soixante Quinze","Villa Musica"," 19 PASSAGE SOIXANTE QUINZE VILLA MUSICA","SOIXANTE$|QUINZE$|MUSICA$"," PASSAGE","PAS","19","","1","34070","Montpellier","MONTPELLIER","34172","FRANCE","","","1","","","","","","non","non","","2015-04-29","société holding, gestion de participations.","Création","","Exploitation directe","3405_S1_20170504_8_ets.csv","8027252","test_1_no_duplication","1","1.0","True","True","True","True","","True","True","True","1","1",""
"811664101","81166410100011","3501","Rennes","2015A00408","2","","Initial","2015-06-01 00:00:00.000","2015-06-01 00:00:00.000","Etablissement ouvert","PRI","","","3 Rue Louis Guilloux"," Appartement 21","","3 RUE LOUIS GUILLOUX  APPARTEMENT 21 ","LOUIS$|GUILLOUX$|APPARTEMENT$"," RUE","RUE","3","['3', '21']","2","35136","Saint-Jacques-de-la-Lande","SAINT JACQUES DE LA LANDE","35281","FRANCE","","","1","","","","AGITATEURS DE SAVEURS","","non","non","","2015-05-15","Vente de produits alimentaires","Création","","Exploitation directe","3501_S1_20170504_8_ets.csv","8027253","test_1_no_duplication","1","1.0","True","False","False","True","","False","True","True","1","1",""
"811664150","81166415000018","1407","Lisieux","2015D00112","1","","Initial","2015-06-02 00:00:00.000","2015-06-02 00:00:00.000","Etablissement ouvert","SEP","","","","chemin de la Forge",""," CHEMIN DE LA FORGE ","FORGE$"," CHEMIN","CHE","","","0","14800","Bonneville-sur-Touques","BONNEVILLE SUR TOUQUES","14086","FRANCE","","","1","","","","","","non","non","","2015-05-21","Acquisition, location, administration, vente exceptionnelle de tous biens et droits immobiliers.","Création","","Exploitation directe","1407_S1_20170504_8_ets.csv","8027254","test_1_no_duplication","1","","True","False","False","True","","True","True","False","1","1",""
