"siren","code_greffe","nom_greffe","numero_gestion","id_etablissement","status","origin","file_timestamp","date_greffe","libelle_evt","type","siege_pm","rcs_registre","adresse_ligne1","adresse_ligne2","adresse_ligne3","code_postal","ville","code_commune","pays","domiciliataire_nom","domiciliataire_siren","domiciliataire_greffe","domiciliataire_complement","siege_domicile_representant","nom_commercial","enseigne","activite_ambulante","activite_saisonniere","activite_non_sedentaire","date_debut_activite","activite","origine_fonds","origine_fonds_info","type_exploitation","csv_source"
"487622797","3102","Toulouse","2005D01814","3","","Initial","2012-02-21 00:00:00.000","2012-02-21 00:00:00.000","Etablissement ouvert","SIE","","","","7 Rue Caraman","BP 67131","31071","Toulouse Cedex 7","31555","France","","","","","","","","","","","","","","","","3102_S1_20170504_8_ets.csv"
"841846488","3302","Bordeaux","2018B04331","1","","NEW","2018-08-28 05:40:50.000","2018-08-23 00:00:00.000","Etablissement ouvert","SIE","","","43 Rue du Professeur Bergonié","","","33130","Bègles","33039","FRANCE","","","","","","","","","","","","","","","","3302_771_20180828_054050_8_ets.csv"
"324958198","2402","Périgueux","1983B00051","19","","Initial","2015-05-19 00:00:00.000","2015-05-19 00:00:00.000","Etablissement ouvert","SEC","France","Agen","","6 Zone Industrielle les Gabares","","24650","Chancelade","","FRANCE","","","","","","","","non","non","non","2008-05-01","Négoce et distribution de produits pétroliers et gestion de stations services","Achat"," - récédent propriétaire exploitan - ARL PASQUIS & CIE STE D'EQUIPEMENTS & D'EXPLOITATION DES FLUIDE","Exploitation directe","2402_S1_20170504_8_ets.csv"
"812461218","7801","Evry","2015B02807","1","","Initial","2015-08-20 00:00:00.000","2015-08-20 00:00:00.000","Etablissement ouvert","SIE","","","7 Rue de l'Ancienne Eglise","","","91230","Montgeron","91421","FRANCE","","","","","","","","","","","","","","","","7801_S1_20170504_8_ets.csv"
"850414509","9401","Créteil","2019B02896","1","","NEW","2019-05-07 09:14:15.000","2019-05-02 00:00:00.000","Etablissement ouvert","SIE","","","2 Rue des Maronniers","","","94500","Champigny-sur-Marne","94017","FRANCE","","","","","","","","","","","","","","","","9401_1168_20190507_091415_8_ets.csv"
"830090478","8303","Fréjus","2017A00384","1","","EVT","2018-09-24 00:00:00.000","2018-09-25 08:51:15.000","Modifications relatives à un établissement","PRI","","","","540 rue du Docteur Donnadieu","Res les Clos les Chênes Villa 106","83600","Fréjus","83061","FRANCE","","","","","","BESSERA JONATHAN","","non","non","non","2017-06-15","Parcours de véhicules électriques pour enfant, château gonflable pour enfant","Création","","Exploitation personnelle","8303_343_20180925_085115_9_ets_nouveau_modifie_EVT.csv"
"381055581","2001","Ajaccio","1991B00050","3","IGNORE","EVT","2017-08-03 00:00:00.000","2017-08-04 06:42:48.000","Modifications relatives à un établissement","SEC","","","","2 rue Stephanopoli 3 rue Fesch","","20000","Ajaccio","","FRANCE","","","","","","","","non","non","non","1996-05-01","Activité : Vente en gros demi gros et au détail de produits corses origine du fonds : Fonds reçu en location gérance de Buresi (Antoine) Rcs à 327 935 441","Divers"," -  - ","","2001_58_20170804_064248_9_ets_nouveau_modifie_EVT.csv"
"848023602","4001","Dax","2019B00111","1","","NEW","2019-04-18 09:24:01.000","2019-02-12 00:00:00.000","Etablissement ouvert","SEP","","","","12 rue des Châtaigniers","","40150","Angresse","40004","FRANCE","","","","","","","","non","non","non","2019-02-01","Prise de participations dans des sociétés civiles ou commerciales la gestion de ces participations l'achat de biens meubles et immeubles la gestion de ces biens l'import export","Création","","Exploitation directe","4001_451_20190418_092401_8_ets.csv"
"412719692","2903","Quimper","1997D00200","0","","EVT","2018-11-06 00:00:00.000","2018-11-07 09:01:28.000","Modifications relatives à un établissement","SIE","","","","le Petit Guelen - 5, route de Kerdroniou","QUIMPER","29000","Quimper","29232","FRANCE","","","","","","","","","","","","","","","","2903_371_20181107_090128_9_ets_nouveau_modifie_EVT.csv"
"311094718","7608","Rouen","1977A01475","1","","Initial","2017-05-04 00:00:00.000","2017-05-04 00:00:00.000","Etablissement ouvert","PRI","","","","","VATTEVILLE LA RUE","76940","LA MAILLERAYE SUR SEINE","","FRANCE","","","","","","","","non","non","non","1931-04-01","MACON","Création","","Exploitation directe","7608_S1_20170504_8_ets.csv"
"843727959","4401","Nantes","2018A01949","1","","NEW","2018-11-10 08:50:47.000","2018-11-09 00:00:00.000","Etablissement ouvert","PRI","","","96 boulevard de la liberté","","","44100","Nantes","44109","France","","","","","","","","non","non","non","2018-11-08","Livraison de repas et de courses à domicile à vélo.","Création","","Exploitation directe","4401_415_20181110_085047_8_ets.csv"
"428072458","8305","Toulon","2018B01817","2","","NEW","2018-10-19 10:54:20.000","2018-10-16 00:00:00.000","Etablissement ouvert","PRI","","","","1687 Chemin Fontanieu","","83740","La Cadière-d'Azur","83027","France","","","","","","","","non","non","non","2018-07-24","Acquisition, vente et échange avec ou sans soulte de tous biens immobiliers avec la qualité ou non de marchand de biens.","Création","","Exploitation directe","8305_720_20181019_105420_8_ets.csv"
"751531476","6901","Lyon","2012B02753","2","","Initial","2015-08-10 00:00:00.000","2015-08-10 00:00:00.000","Etablissement ouvert","PRI","","","","20 Avenue Jean Jaurès","","69600","Oullins","69149","France","","","","","","Pomme 2 Carotte","","non","non","non","2012-06-01","Restauration sur place avec préparation et vente de plats à emporter. Vente de produits d'épicerie fine.","Création","","Exploitation directe","6901_S1_20170504_8_ets.csv"
"421197591","7501","Paris","2016A01210","1","","EVT","2017-11-14 00:00:00.000","2017-11-15 20:47:27.000","Modifications relatives à un établissement","SIE","","","72 rue Claude Bernard","","","75005","Paris","75105","France","","","","","","","","","","","","","","","Divers","7501_89_20171115_204727_9_ets_nouveau_modifie_EVT.csv"
"785035601","7803","Versailles","1973A00529","10","","Initial","2017-05-04 00:00:00.000","2017-05-04 00:00:00.000","Etablissement ouvert","PRI","","","15 Rue JACQUES KELLENER","","","78380","Bougival","78092","FRANCE","","","","","","CAFE HOTEL RESTAURANT","","non","non","non","1972-11-28","Café bar hôtel restaurant","Achat"," - récédent exploitan - ADAME SIDER NEE SIDER EDMONDE  - ","Exploitation personnelle","7803_S1_20170504_8_ets.csv"
"448061358","3801","Grenoble","2003D00325","1","","Partiel","2019-05-06 00:00:00.000","2017-07-11 00:00:00.000","Etablissement ouvert","SIE","","","","130 Route du Bayard","","38140","Réaumont","38331","France","","","","","","","","","","","","","","","","3801_S2_20190506_8_ets.csv"
"809034994","8101","Albi","2015D00012","1","","Initial","2015-01-23 00:00:00.000","2015-01-23 00:00:00.000","Etablissement ouvert","SEP","","","","16 rue Dominique Ingres","","81400","Carmaux","81060","FRANCE","","","","","","","","non","non","non","2014-12-11","Acquisition par voie d'achat ou d'apport de tous immeubles et la construction sur ceux-ci de tous biens de toutes destinations, la vente en totalité ou par lots de ces biens, à terme, en état futur d'achèvement ou après achèvement.","Création","","Exploitation directe","8101_S1_20170504_8_ets.csv"
"789949617","7901","Niort","2018A00578","1","","NEW","2019-05-08 08:59:15.000","2018-12-05 00:00:00.000","Etablissement ouvert","PRI","","","","6 le Rouerthais","","79300","Breuil-chaussee","79052","FRANCE","","","","","","Mapierre Création","Mapierre Création","non","non","non","2019-01-02","Négoce de matériaux de construction","Création","","Exploitation directe","7901_928_20190508_085915_8_ets.csv"
"480988740","3802","Vienne","2005D00039","1","","Initial","2005-02-16 00:00:00.000","2005-02-16 00:00:00.000","Etablissement ouvert","SIE","","","","750 Rue du Dauphiné","","38780","Estrablin","38157","France","","","","","","","","","","","","","","","","3802_S1_20170504_8_ets.csv"
"400597944","7803","Versailles","1995D00243","10","","Initial","2017-05-04 00:00:00.000","2017-05-04 00:00:00.000","Etablissement ouvert","PRI","","","2 BIS Rue EMILE ZOLA","","","78370","Plaisir","78490","FRANCE","","","","","","HAVIAL","","non","non","non","1995-03-29","Acquisition et location d'un local commercial à Neauphle le château 78","Création","","","7803_S1_20170504_8_ets.csv"
"433105335","7301","Chambery","2012D00587","1","","Initial","2012-11-23 00:00:00.000","2012-11-23 00:00:00.000","Etablissement ouvert","SIE","","","  Chalet Les Platanes"," Le Cernix","","73590","Cohennoz","73088","FRANCE","","","","","","","","","","","","","","","","7301_S1_20170504_8_ets.csv"
"519619266","5103","Reims","2010D00033","1","","Initial","2010-01-22 00:00:00.000","2010-01-22 00:00:00.000","Etablissement ouvert","SEP","","","","87 place d'Erlon","","51100","Reims","51454","FRANCE","","","","","","","","non","non","non","2010-01-13","Acquisition de tous immeubles de toute nature, la propriété, l'administration, la gestion par bail ou autrement, la disposition de biens dont elle sera propriétaire par voie d'acquisition, échange, apports ou autrement, etc.","Création","","","5103_S1_20170504_8_ets.csv"
"848914602","3003","Nîmes","2019B00570","2","","NEW","2019-03-12 09:02:35.000","2019-03-07 00:00:00.000","Etablissement ouvert","PRI","","","","187 Avenue Jean Chaptal","","30340","Méjannes-lès-Alès","30165","France","","","","","","CJ NAIL'S","","non","non","non","2019-01-01","Prestations de formation professionnelle dans le domaine de l'esthétique.","Création","","Exploitation directe","3003_476_20190312_090235_8_ets.csv"
"834038549","3102","Toulouse","2017B04903","2","","NEW","2017-12-21 10:39:48.000","2017-12-18 00:00:00.000","Etablissement ouvert","PRI","","","","3 Rue Achille Viadieu","Apt 27 Etg 7","31400","Toulouse","31555","France","","","","","","","","non","non","non","2018-01-01","Nettoyage courant de bâtiment.","Création","","Exploitation directe","3102_159_20171221_103948_8_ets.csv"
"337837009","7802","Pontoise","1986D00210","0","","Initial","2014-10-24 00:00:00.000","2014-10-24 00:00:00.000","Etablissement ouvert","SIE","","","9 Rue DE MORA","","","95880","Enghien-les-Bains","95210","FRANCE","","","","","","","","","","","","","","","","7802_S1_20170504_8_ets.csv"
"820248847","8501","La Roche-sur-Yon","2016B00754","3","","EVT","2018-05-28 00:00:00.000","2018-05-29 05:39:56.000","Etablissement ouvert","SEC","","","rue du Camping","","","85630","Barbâtre","85011","France","","","","","","","","non","non","non","2018-04-13","Alimentation générale de vente de produits non alimentaires, jouets de plage, articles de droguerie et de bazar, vente de magazine, presse, quotidiens","Création","","Exploitation directe","8501_285_20180529_053956_9_ets_nouveau_modifie_EVT.csv"
"504814229","7501","Paris","2008B13793","5","","EVT","2019-03-06 00:00:00.000","2019-03-07 20:47:59.000","Etablissement ouvert","SEC","France","Paris","16 rue Jean Bologne","","","75016","Paris","75116","France","","","","","","","","Non","Non","Non","01/02/2019","Vente de chaussettes, bas, collants et autres articles de bonneterie.","Création","","Exploitation directe","7501_430_20190307_204759_9_ets_nouveau_modifie_EVT.csv"
"499801785","1601","Angoulème","2007D50085","1","","Initial","2016-02-15 00:00:00.000","2016-02-15 00:00:00.000","Etablissement ouvert","SEP","","","","16 route de la Grande Champagne","","16130","Gente","16151","FRANCE","","","","","","","","non","non","non","2007-09-01","Administration et gestion par location de tous immeubles et biens immobiliers","Création","","Exploitation directe","1601_S1_20170504_8_ets.csv"
"811751973","7501","Paris","2015B11532","1","","Initial","2016-06-28 00:00:00.000","2016-06-28 00:00:00.000","Etablissement ouvert","SIE","","","42 rue Pierre Larousse","","","75014","Paris","75114","France","","","","","","","","non","non","non","","L'activité exercée dans cet établissement est identique aux principales activités de l'entreprise","","","Divers","7501_S1_20170504_8_ets.csv"
"821552833","9301","Bobigny","2016B06570","1","","Initial","2017-01-11 00:00:00.000","2017-01-11 00:00:00.000","Etablissement ouvert","SIE","",""," Centre Commercial Rosny 2"," Avenue du Général de Gaulle","","93110","Rosny-sous-Bois","93064","FRANCE","","","","","","","","","","","","","","","","9301_S1_20170504_8_ets.csv"
"423123710","7501","Paris","1999B08608","2","","Initial","2017-01-23 00:00:00.000","2017-01-23 00:00:00.000","Etablissement ouvert","PRI","","","17 avenue Gambetta","","","75020","Paris","75120","France","CENTRE D'AFFAIRE INTERNATIONAL","817846496","","","","LE BARDO","","non","non","non","1999-06-02","Vente ambulante de tous produits non réglementes notamment vêtements, bijoux et horlogerie fantaisie, objets de décoration, chaussures, fruits et légumes, rénovation et décoration, peinture, ravalement. Vente fruits légumes et fleurs. Restauration rapide, plat à emporter.","Création","","Exploitation directe","7501_S1_20170504_8_ets.csv"
"832940118","3302","Bordeaux","2017B05682","3","","EVT","2019-02-21 00:00:00.000","2019-02-22 08:51:41.000","Etablissement ouvert","SEC","","","87 Quai de Queyries"," Bâtiment C Lot N 18","","33100","Bordeaux","33063","FRANCE","","","","","","ELIXEER","","non","non","non","2017-10-18","Développement, édition et commercialisation de logiciels et de produits (notamment dans le domaine culturel, ludique et éducatif)","Création","","Exploitation directe","3302_1107_20190222_085141_9_ets_nouveau_modifie_EVT.csv"
"839941879","602","Cannes","2018B00592","2","","NEW","2018-07-17 06:13:42.000","2018-06-01 00:00:00.000","Etablissement ouvert","PRI","","","12 Rue Hélène Vagliano","","","06400","Cannes","06029","FRANCE","","","","","","","","non","non","non","2018-07-07","vente à emporter à livrer et à consommer sur place de produits alimentaires snack saladerie sandwicherie salon de thé crêperie glacier (sans fabrication  sur place) pizzeria restaurant traiteur","Achat"," - Précédent exploitant - SOTRA","Exploitation directe","0602_587_20180717_061342_8_ets.csv"
"782596670","8302","Draguignan","2018D00515","1","","NEW","2018-11-06 08:35:45.000","2018-11-05 00:00:00.000","Etablissement ouvert","SEC","France","Nice","","Quartier Saint-Antoine","route Départementale 560","83640","Saint-Zacharie","83120","FRANCE","","","","","","","","non","non","non","2018-05-31","Laboratoire de biologie médicale","Achat"," - Précédent propriétaire - SYNLAB PROVENCE (anciennement MAZARIN)","Exploitation directe","8302_379_20181106_083545_8_ets.csv"
"434883872","7606","Le Havre","2001B00106","1","IGNORE","Initial","2016-09-16 00:00:00.000","2016-09-16 00:00:00.000","Etablissement ouvert","SEP","","","","4 rue de Valmy","","76600","Le Havre","76351","FRANCE","","","","","","CENTRATEC","","non","non","non","2001-02-26","Négoce de vannes pompés robinetteries et accessoires à usage industriel négoce de système d'aspiration industrielle de systèmes de dépoussiérage d'élingues de tous produits annexes le tout directement ou indirectement par voie de création de sociétés et groupements nouveaux d'apport de commandite de souscription d'achat de titres ou droits sociaux de fusion d'alliance d'association en participation ou de prise ou de dation en location ou location gérance de tous biens et autres droits et généralement toutes opérations industrielles financières civiles mobilières ou immobilières pouvant se rattacher directement ou indirectement a l'un des objets visés ci-dessus ou a tous objets similaires ou connexes","Création","","Exploitation directe","7606_S1_20170504_8_ets.csv"
"958703563","605","Nice","1958A00356","10","","Initial","2017-05-04 00:00:00.000","2017-05-04 00:00:00.000","Etablissement ouvert","PRI","","","","","HAMEAU DE LA GIANDOLA","","BREIL SUR ROYA (A M)","","FRANCE","","","","","","","","non","non","non","1957-03-21","Épicerie, buvette","Donation"," - récédent exploitan - ME MASSEGLIA NEE ROSCIAN ANGELINE, R C 54 563  - ","Exploitation directe","0605_S1_20170504_8_ets.csv"
"812631521","4402","Saint-Nazaire","2015B00531","1","","Initial","2017-02-27 00:00:00.000","2017-02-27 00:00:00.000","Etablissement ouvert","SEP","","","Lieudit Casso","","","44160","Pontchâteau","44129","France","","","","","","","","non","non","non","2015-07-03","Maçonnerie, déconstruction, électricité, plomberie, climatisation, sciage carottage du béton, bureau d'études.","Création","","Exploitation directe","4402_S1_20170504_8_ets.csv"
"839124732","1303","Marseille","2018B01801","2","","NEW","2018-04-28 05:56:52.000","2018-04-24 00:00:00.000","Etablissement ouvert","PRI","","","121 Avenue de Mazargues","","","13008","Marseille","13208","FRANCE","","","","","","CLASSIC BOAT SAIL","","non","non","non","2017-12-15","Acquisition  location et plus  généralement  exploitation  de navire de plaisance  et notamment Bateau Hygie","Création","","Exploitation directe","1303_502_20180428_055652_8_ets.csv"
"838877678","7301","Chambery","2018D00208","1","","NEW","2018-04-19 06:35:32.000","2018-04-16 00:00:00.000","Etablissement ouvert","SIE","","","87 Rue du Mont-Cenis","","Lanslebourg-Mont-Cenis","73480","Val-Cenis","73290","FRANCE","","","","","","","","","","","","","","","","7301_473_20180419_063532_8_ets.csv"
"433772522","2104","Dijon","2000D80578","0","","EVT","2019-06-13 00:00:00.000","2019-06-14 09:28:27.000","Modifications relatives à un établissement","SIE","","","","7 place de la Demi-lune","Gerland","21700","Gerland","21294","FRANCE","","","","","","","","","","","","","","","","2104_550_20190614_092827_9_ets_nouveau_modifie_EVT.csv"
"843581182","8903","Sens","2018D00189","1","","NEW","2018-11-06 08:44:00.000","2018-11-05 00:00:00.000","Etablissement ouvert","SIE","","","14 Rue de l'usine à gaz","","","89500","Villeneuve-sur-Yonne","89464","FRANCE","","","","","","","","","","","","","","","","8903_725_20181106_084400_8_ets.csv"
"500488937","2602","Romans","2007B80077","2","","Initial","2017-03-24 00:00:00.000","2017-03-24 00:00:00.000","Etablissement ouvert","PRI","","","","Quartier la Plaine","","26340","Vercheny","26368","France","","","","","","U.J.V.R. DISTRIBUTION ","UJVR","non","non","non","2007-11-01","COMMERCIALISATION PRESTATION DE SERVICES ACHAT DE RAISIN VIN EN VRAC ET TOUTES ACTIVITES ANNEXES ET CONNEXES EN LIAISON AVEC L'ACTIVITE VITI-VINICOLE","Création","","Exploitation directe","2602_S1_20170504_8_ets.csv"
"439927849","8303","Fréjus","2001B40349","1","","Initial","2016-10-04 00:00:00.000","2016-10-04 00:00:00.000","Etablissement ouvert","SEP","","","","420 avenue des Narcisses","","83310","Cogolin","83042","FRANCE","","","","","","","","non","non","non","2001-09-07","L'activité de traiteur et de restauration en général l'activité de boulangerie, pâtisserie l'organisation, la gestion et la promotion de réception et de toutes manifestations à caractère sportif, festif ou événementiel","Création","","Exploitation directe","8303_S1_20170504_8_ets.csv"
"423825538","1601","Angoulème","2006D00237","1","","Initial","2006-07-13 00:00:00.000","2006-07-13 00:00:00.000","Etablissement ouvert","SEP","","","","17 RUE de Périgueux","","16000","Angoulême","16015","FRANCE","","","","","","","","non","non","non","1999-07-21","Acquisition de tous biens immobiliers,exploitation par tous moyens, mise en valeur, mise en location ou en totalité ou partie.","Divers","RANSFERT DE SIEG -  - ","Exploitation directe","1601_S1_20170504_8_ets.csv"
"799514369","7501","Paris","2014D00088","2","","Initial","2014-01-08 00:00:00.000","2014-01-08 00:00:00.000","Etablissement ouvert","PRI","","","36 boulevard de Clichy","","","75018","Paris","75118","France","","","","","","","","non","non","non","2013-12-28","L'acquisition, l'administration, la gestion par location ou autrement de tous immeubles et biens immobiliers.","Création","","Exploitation directe","7501_S1_20170504_8_ets.csv"
"524414885","7501","Paris","2010D03647","2","","Initial","2010-11-25 00:00:00.000","2010-11-25 00:00:00.000","Etablissement ouvert","PRI","","","134 rue de Rennes","","","75006","Paris","75106","France","","","","","","","","non","non","non","2010-08-06","L'acquisition et la gestion de toutes valeurs mobilières pour son propre compte, l'investissement dans tous produits bancaires et d'épargne et de placement et notamment des contrats de capitalisation, ainsi que des OPCVM de capitalisation, la prise de participation ou d'intêrets dans toutes sociétés et entreprises commerciales industrielles et financières, valeur immobilières, côtées ou non côtées, et en règle générale toutes activités entrant dans le champs d'application d'une société de portefeuille.","Création","","Exploitation directe","7501_S1_20170504_8_ets.csv"
"332011287","7402","Thonon-les-Bains","1996B00411","1","","Initial","2015-11-09 00:00:00.000","2015-11-09 00:00:00.000","Etablissement ouvert","SEC","France","Bourg-en-Bresse","","34 route de Montréal","","74100","Ville-la-Grand","","FRANCE","","","","","","","","non","non","non","1996-06-30","Achat, vente, réparation, entretien de tous véhicules automobiles, industriels et agricoles, carrosserie, sellerie.","Divers","USION PAR ABSORPTIO -  - ","Exploitation directe","7402_S1_20170504_8_ets.csv"
"844538504","605","Nice","2018D01063","1","","NEW","2018-12-18 08:49:18.000","2018-12-13 00:00:00.000","Etablissement ouvert","SIE","","","17 Rue Alexandr eMari"," CS 49701","","06359","Nice CEDEX 4","06088","FRANCE","","","","","","","","","","","","","","","","0605_847_20181218_084918_8_ets.csv"
"535013726","3502","Saint-Malo","2011B00560","1","","Initial","2011-10-04 00:00:00.000","2011-10-04 00:00:00.000","Etablissement ouvert","SEP","","","","8 rue Duparquier","","35400","Saint-Malo","35288","FRANCE","","","","","","ABC SERVICES ST MALO","","non","non","non","2011-10-01","Toutes prestations liées au service à la personne formation cours particuliers petits bricolages petits travaux de jardinage petites maçonneries de jardin","Création","","Exploitation directe","3502_S1_20170504_8_ets.csv"
"807701164","8701","Limoges","2014D00288","1","","Initial","2014-11-14 00:00:00.000","2014-11-14 00:00:00.000","Etablissement ouvert","SEP","","","","10 rue Zamenhof","","87000","Limoges","87085","FRANCE","","","","","","","","non","non","non","2014-11-17","Acquisition administration d'immeubles","Création","","Exploitation directe","8701_S1_20170504_8_ets.csv"
"382963635","8305","Toulon","1991B00843","0","","Initial","2017-05-04 00:00:00.000","2017-05-04 00:00:00.000","Etablissement ouvert","SIE","","","1 Avenue JEAN JACQUES","","PERRON","83400","Hyères","83069","FRANCE","","","","","","","","","","","","","","","","8305_S1_20170504_8_ets.csv"
"809528607","6202","Boulogne-sur-Mer","2015D00056","1","","Initial","2015-02-17 00:00:00.000","2015-02-17 00:00:00.000","Etablissement ouvert","SEP","","","","17 rue de l'Eglise","","62720","Rinxent","62711","FRANCE","","","","","","","","non","non","non","2015-02-02","acquisition, prise à bail, mise en valeur de tous terrains et édification sur lesdits terrains de bâtiments à usage commercial et accessoirement d'habitation","Création","","Exploitation directe","6202_S1_20170504_8_ets.csv"
"442014197","3902","Lons-le-Saunier","2002D00055","4","","Initial","2016-07-01 00:00:00.000","2016-07-01 00:00:00.000","Etablissement ouvert","PRI","","","","2 bis Route de Vevy","Crançot","39210","Hauteroche","39177","France","","","","","","","","non","non","non","2002-05-13","Propriété, administration et exploitation par location ou autrement de tous immeubles.","Création","","Exploitation directe","3902_S1_20170504_8_ets.csv"
"809011877","9201","Nanterre","2015B00397","1","","Initial","2015-01-20 00:00:00.000","2015-01-20 00:00:00.000","Etablissement ouvert","SIE","","","65 Avenue de Colmar"," Tour Albert 1er","","92507","Rueil Malmaison CEDEX","92063","FRANCE","Business Facility International","479597429","Paris"," 72 R DU FG SAINT HONORE  75008 PARIS","","","","","","","","","","","","9201_S1_20170504_8_ets.csv"
"442214326","3501","Rennes","2002B00610","10","","Initial","2013-01-17 00:00:00.000","2013-01-17 00:00:00.000","Etablissement ouvert","PRI","","","9 Rue du Passavent"," ZAC du Val d'Orson","","35770","Vern-sur-Seiche","35352","FRANCE","","","","","","","","non","non","non","2002-06-01","la fabrication et la pose d'agencements, de meublés et tous travaux d'aménagement de surfaces de vente et d'habitation notamment la réalisation de travaux de menuiseries, cloisons séches et faux plafonds","Transfert"," -  - ","Exploitation directe","3501_S1_20170504_8_ets.csv"
"477886584","3501","Rennes","2004B00971","0","","Initial","2016-07-12 00:00:00.000","2016-07-12 00:00:00.000","Etablissement ouvert","SIE","","","14 Boulevard Sébastopol","","","35000","Rennes","35238","FRANCE","","","","","","","","","","","","","","","","3501_S1_20170504_8_ets.csv"
"395292063","4502","Orléans","1994D00171","1","","Initial","2008-04-29 00:00:00.000","2008-04-29 00:00:00.000","Etablissement ouvert","SEP","","","34 rue Pasteur","","","45000","Orléans","45234","France","","","","","","","","non","non","non","1994-05-17","L'acquisition de tous immeubles et de tous terrains et notamment de l'immeuble situé 32 rue porte saint-jean à Orléans (45000)","Création","","Exploitation directe","4502_S1_20170504_8_ets.csv"
"811608215","3801","Grenoble","2015B00905","1","","Partiel","2019-05-06 00:00:00.000","2018-12-26 00:00:00.000","Etablissement ouvert","SIE","","","","1230 Route de Valence","Lieudit Les Bavorgnes","38160","Saint-Romans","38453","France","","","","","","","","","","","","","","","","3801_S2_20190506_8_ets.csv"
"801367806","9301","Bobigny","2014B02848","1","","Initial","2016-11-09 00:00:00.000","2016-11-09 00:00:00.000","Etablissement ouvert","SIE","","","152 Boulevard Théophile Sueur","","","93100","Montreuil","93048","FRANCE","","","","","","","","","","","","","","","","9301_S1_20170504_8_ets.csv"
"823042411","5902","Dunkerque","2016D00331","2","","Initial","2016-10-11 00:00:00.000","2016-10-11 00:00:00.000","Etablissement ouvert","PRI","","","","1 ter Rue des Frères Lumière","","59240","Dunkerque","59183","France","","","","","","","","non","non","non","2016-10-10","L'acquisition, l'administration et l'exploitation par bail, location ou autrement de tous immeubles bâtis ou non bâtis dont elle pourrait devenir propriétaire, par voie d'acquisition, échange, apport ou autrement.","Création","","Exploitation directe","5902_S1_20170504_8_ets.csv"
"817778913","2702","Evreux","2016B00071","2","","Initial","2016-02-01 00:00:00.000","2016-02-01 00:00:00.000","Etablissement ouvert","PRI","","","10 Rue de l'Ecole","","","27910","Renneville","27488","FRANCE","","","","","","","","non","non","non","2016-01-02","La réalisation de tous travaux de bâtiment tous corps d'état ; la maîtrise d'oeuvre, la coordination de travaux ; la construction, l'agrandissement. La rénovation de tous biens immobiliers.","Création","","Exploitation directe","2702_S1_20170504_8_ets.csv"
"789722196","3501","Rennes","2012B02125","1","","Initial","2014-01-30 00:00:00.000","2014-01-30 00:00:00.000","Etablissement ouvert","SIE","","","6 Rue Saint-Sauveur","","","35000","Rennes","35238","FRANCE","","","","","","","","","","","","","","","","3501_S1_20170504_8_ets.csv"
"817524630","7501","Paris","2016D00021","3","","EVT","2017-10-06 00:00:00.000","2017-10-06 19:37:14.000","Modifications relatives à un établissement","PRI","France","Paris","5 cité Dupetit Thouars","","","75003","Paris","75103","France","","","","","","","","Non","Non","Non","15/12/2015","Acquisition gestion administration de tout bien immobilier","Création","","Exploitation directe","7501_61_20171006_193714_9_ets_nouveau_modifie_EVT.csv"
"388719841","9301","Bobigny","1993B02815","10","","Initial","2015-10-16 00:00:00.000","2015-10-16 00:00:00.000","Etablissement ouvert","PRI","","","38 Rue des Renouilleres"," Bâtiment C Ornano 3","","93285","Saint-Denis CEDEX","93066","FRANCE","","","","","","WELONDRES.COM","SENSATIONS DU MONDE","non","non","non","1992-10-09","Organisation et création de voyages touchant au tourisme et aux loisirs","Création","","Exploitation directe","9301_S1_20170504_8_ets.csv"
"818004004","9201","Nanterre","2016B00701","1","","Initial","2016-08-29 00:00:00.000","2016-08-29 00:00:00.000","Etablissement ouvert","SIE","","","106 Avenue du Général Leclerc","","","92340","Bourg-la-Reine","92014","FRANCE","","","","","","","","","","","","","","","","9201_S1_20170504_8_ets.csv"
"838660397","2602","Romans","2018D00251","2","","NEW","2018-12-08 09:54:32.000","2018-04-04 00:00:00.000","Etablissement ouvert","PRI","","","","26 Rue de Thibert","","26000","Valence","26362","France","","","","","","","","non","non","non","2018-03-21","L'acquisition, l'administration et la gestion par location ou autrement de tous immeubles et biens immobiliers en pleine et nue-propriété.","Création","","Exploitation directe","2602_410_20181208_095432_8_ets.csv"
"403904519","2701","Bernay","1996A00018","1","","EVT","2017-06-30 00:00:00.000","2017-07-01 08:01:39.000","Modifications relatives à un établissement","PRI","","","","24 rue de la République","","27500","Pont-Audemer","","FRANCE","","","","","","AMBIANCE","AMBIANCE","non","non","non","1996-02-09","Commerce de fleurs séchées et naturelles plantes diverses, articles funéraires, végétaux en gros, tous articles mobiliers","Achat"," - Précédent propriétaire exploitant - PRUD'HOMME  - François-Albert Jean","Exploitation personnelle","2701_38_20170701_080139_9_ets_nouveau_modifie_EVT.csv"
"451544175","4302","Le Puy en Velay","2004B00016","1","","Initial","2017-01-25 00:00:00.000","2017-01-25 00:00:00.000","Etablissement ouvert","SIE","","","","Cornassac","","43600","Sainte-Sigolène","43224","France","","","","","","","","","","","","","","","","4302_S1_20170504_8_ets.csv"
"829901057","2602","Romans","2017D00388","1","","NEW","2017-05-30 06:40:57.000","2017-05-29 00:00:00.000","Etablissement ouvert","SIE","","","","405 Chemin des Bartets","","26350","Saint-Christophe-et-le-Laris","26298","France","","","","","","","","","","","","","","","","2602_18_20170530_064057_8_ets.csv"
